,AidData TUFF Project ID,city_temp_id,region_temp_id,country_id
0,53632.0,46,,192
1,53634.0,47,,192
2,53637.0,48,,192
3,53999.0,49,,192
4,66152.0,53,,164
5,65676.0,62,,096
6,66314.0,63,,096
7,67496.0,64,,096
8,67727.0,65,,096
9,72349.0,66,,096
10,73559.0,67,,096
11,54680.0,319,,015
12,54783.0,320,,015
13,62557.0,321,,015
14,64951.0,322,,015
15,69238.0,323,,015
16,69239.0,324,,015
17,88039.0,325,,015
18,88167.0,326,,015
19,65733.0,96,,210
20,65740.0,97,,210
21,65847.0,98,,210
22,38349.0,20,,233
23,53584.0,21,,233
24,69033.0,22,,233
25,69864.0,23,,233
26,54835.0,2,,032
27,54858.0,3,,032
28,63992.0,4,,032
29,72081.0,5,,032
30,66084.0,89,,182
31,66744.0,90,,182
32,66745.0,91,,182
33,66901.0,92,,182
34,85144.0,93,,182
35,59438.0,14,,126
36,59738.0,15,,126
37,59754.0,16,,126
38,54613.0,84,,020
39,55410.0,85,,020
40,42227.0,33,,166
41,58033.0,28,,097
42,62853.0,3372,,021
43,64587.0,3373,,021
44,62760.0,11,,236
45,71636.0,12,,236
46,71637.0,13,,236
47,71638.0,14,,236
48,71639.0,15,,236
49,85167.0,141,,183
50,56083.0,24,,071
51,48921.0,28,,226
52,49566.0,29,,226
53,61800.0,30,,226
54,62459.0,31,,226
55,62464.0,32,,226
56,85382.0,33,,226
57,87160.0,34,,226
58,53116.0,37,,127
59,53396.0,38,,127
60,53477.0,39,,127
61,57586.0,40,,127
62,60021.0,41,,127
63,70577.0,42,,127
64,70666.0,43,,127
65,72107.0,44,,127
66,56700.0,30,,129
67,54594.0,168,,017
68,54975.0,145,,017
69,54637.0,472,,038
70,57806.0,19,,100
71,59422.0,20,,100
72,59473.0,21,,100
73,73659.0,22,,100
74,69560.0,2,,003
75,71375.0,27,,072
76,71377.0,28,,072
77,85370.0,29,,072
78,54759.0,86,,040
79,69333.0,87,,040
80,71531.0,2,,041
81,58856.0,90,,101
82,58928.0,91,,101
83,59522.0,92,,101
84,59524.0,85,,101
85,59533.0,93,,101
86,59393.0,7,,139
87,85139.0,8,,139
88,55629.0,2,,042
89,56191.0,3,,042
90,72663.0,4,,042
91,59712.0,80,,018
92,57855.0,110,,140
93,58505.0,111,,140
94,59501.0,112,,140
95,62131.0,15,,130
96,56080.0,16,,141
97,48765.0,46,,142
98,48766.0,47,,142
99,48767.0,48,,142
100,59050.0,49,,142
101,59627.0,50,,142
102,59978.0,51,,142
103,60017.0,52,,142
104,60972.0,53,,142
105,64288.0,9,,026
106,64901.0,10,,026
107,65032.0,11,,026
108,85769.0,12,,026
109,59855.0,20,,102
110,59964.0,21,,102
111,56668.0,10,,073
112,56755.0,1,,073
113,57017.0,1,,073
114,60153.0,26,,074
115,72704.0,27,,074
116,54894.0,2,,045
117,69316.0,1,,045
118,72724.0,3,,045
119,64408.0,30,,076
120,64425.0,31,,076
121,64509.0,32,,076
122,64624.0,33,,076
123,57221.0,12,,077
124,56146.0,13,,047
125,70803.0,14,,047
126,70805.0,15,,047
127,71208.0,16,,047
128,85737.0,17,,047
129,85749.0,18,,047
130,85750.0,19,,047
131,49828.0,134,,216
132,61320.0,135,,216
133,61321.0,136,,216
134,61396.0,137,,216
135,61426.0,138,,216
136,61430.0,139,,216
137,62064.0,140,,216
138,62261.0,141,,216
139,62280.0,142,,216
140,66266.0,143,,216
141,66267.0,144,,216
142,66406.0,145,,216
143,67564.0,146,,216
144,69113.0,147,,216
145,69418.0,148,,216
146,69419.0,149,,216
147,69599.0,150,,216
148,73327.0,151,,216
149,66999.0,224,,195
150,67004.0,225,,195
151,67126.0,226,,195
152,67389.0,227,,195
153,67608.0,228,,195
154,67618.0,229,,195
155,85268.0,230,,195
156,65453.0,44,,144
157,65844.0,76,,145
158,56740.0,19,,050
159,52552.0,15,,146
160,64796.0,16,,146
161,64797.0,17,,146
162,64870.0,18,,146
163,64985.0,19,,146
164,72499.0,20,,146
165,72500.0,21,,146
166,72502.0,22,,146
167,53576.0,120,,211
168,53795.0,121,,211
169,53928.0,122,,211
170,54478.0,123,,211
171,54989.0,124,,211
172,54990.0,125,,211
173,54991.0,126,,211
174,55016.0,127,,211
175,55029.0,128,,211
176,70646.0,129,,211
177,70845.0,130,,211
178,52927.0,25,,103
179,58153.0,64,,103
180,58342.0,65,,103
181,58387.0,66,,103
182,58510.0,67,,103
183,58661.0,68,,103
184,58693.0,69,,103
185,58737.0,70,,103
186,59867.0,71,,103
187,69574.0,72,,103
188,57683.0,38,,212
189,64210.0,21,,227
190,64378.0,22,,227
191,64644.0,23,,227
192,64663.0,24,,227
193,64786.0,25,,227
194,64816.0,26,,227
195,65786.0,13,,147
196,55839.0,12,,104
197,60024.0,30,,119
198,72748.0,31,,119
199,57499.0,30,,105
200,57555.0,31,,105
201,57601.0,32,,105
202,62285.0,36,,228
203,62286.0,37,,228
204,53832.0,22,,197
205,53918.0,23,,197
206,54278.0,24,,197
207,54281.0,25,,197
208,69440.0,26,,197
209,58565.0,32,,079
210,59038.0,33,,079
211,71990.0,34,,079
212,56930.0,4,,080
213,57011.0,23,,080
214,54675.0,1027,,013
215,54925.0,1028,,013
216,85015.0,1029,,013
217,64133.0,2,,244
218,64525.0,6,,244
219,64540.0,7,,244
220,66302.0,82,,189
221,67161.0,25,,172
222,73243.0,26,,172
223,85201.0,27,,172
224,53168.0,42,,107
225,57644.0,43,,107
226,57652.0,44,,107
227,72895.0,45,,107
228,73265.0,1,,Non
229,63430.0,42,,229
230,53714.0,39,,198
231,53719.0,40,,198
232,71850.0,41,,198
233,58559.0,70,,134
234,63321.0,2,,005
235,37233.0,110,,200
236,37236.0,111,,200
237,52423.0,112,,200
238,52424.0,113,,200
239,52431.0,114,,200
240,57673.0,115,,200
241,61212.0,29,,222
242,61562.0,30,,222
243,63174.0,31,,222
244,63688.0,32,,222
245,64161.0,33,,222
246,64174.0,34,,222
247,68905.0,35,,222
248,56273.0,105,,019
249,56429.0,106,,019
250,63671.0,1534,,237
251,63927.0,1535,,237
252,63928.0,1536,,237
253,67091.0,1488,,247
254,61282.0,13,,007
255,64765.0,14,,007
256,64874.0,15,,007
257,65361.0,16,,007
258,55420.0,8,,110
259,55544.0,9,,110
260,67516.0,10,,110
261,67518.0,11,,110
262,73448.0,21,,083
263,66338.0,202,,175
264,66339.0,203,,175
265,67020.0,204,,175
266,67788.0,205,,175
267,55584.0,2,,124
268,55589.0,3,,124
269,62222.0,7,,084
270,62223.0,8,,084
271,62224.0,9,,084
272,62745.0,10,,084
273,73304.0,11,,084
274,71596.0,2,,064
275,58385.0,107,,111
276,33431.0,23,,204
277,53527.0,24,,204
278,53528.0,25,,204
279,53529.0,26,,204
280,53566.0,27,,204
281,53567.0,28,,204
282,53679.0,29,,204
283,54217.0,30,,204
284,56680.0,40,,150
285,64569.0,107,,151
286,64630.0,108,,151
287,64634.0,109,,151
288,53786.0,18,,205
289,53787.0,19,,205
290,70407.0,20,,205
291,71143.0,21,,205
292,62177.0,394,,231
293,63109.0,14,,217
294,72406.0,10,,136
295,72429.0,11,,136
296,49242.0,2,,009
297,62890.0,2,,009
298,56424.0,88,,137
299,56474.0,89,,137
300,56669.0,90,,137
301,67286.0,197,,152
302,67289.0,198,,152
303,67686.0,199,,152
304,66402.0,209,,191
305,66793.0,510,,191
306,66794.0,511,,191
307,54986.0,56,,023
308,68884.0,57,,023
309,40326.0,59,,213
310,53686.0,60,,213
311,54040.0,61,,213
312,54144.0,62,,213
313,54385.0,63,,213
314,54490.0,64,,213
315,72141.0,65,,213
316,72174.0,66,,213
317,72686.0,67,,213
318,63198.0,7,,225
319,63214.0,81,,232
320,64799.0,3,,148
321,57092.0,36,,114
322,57560.0,37,,114
323,59154.0,38,,114
324,62215.0,27,,115
325,62405.0,28,,115
326,53635.0,50,,192
327,52335.0,1,,Non
328,86378.0,2,,Non
329,66128.0,48,,164
330,43781.0,155,,125
331,53202.0,156,,125
332,65753.0,68,,096
333,65758.0,69,,096
334,66866.0,70,,096
335,66869.0,71,,096
336,66871.0,72,,096
337,67333.0,73,,096
338,67414.0,74,,096
339,68708.0,75,,096
340,73546.0,76,,096
341,73547.0,77,,096
342,73548.0,78,,096
343,73549.0,79,,096
344,73550.0,80,,096
345,73551.0,81,,096
346,73553.0,82,,096
347,73555.0,83,,096
348,73556.0,84,,096
349,73558.0,85,,096
350,73560.0,40,,096
351,73561.0,86,,096
352,73562.0,87,,096
353,73563.0,88,,096
354,73565.0,89,,096
355,73566.0,90,,096
356,73567.0,35,,096
357,73572.0,91,,096
358,73636.0,92,,096
359,73657.0,93,,096
360,73658.0,94,,096
361,73684.0,95,,096
362,73904.0,96,,096
363,73905.0,97,,096
364,73906.0,98,,096
365,73907.0,99,,096
366,73909.0,100,,096
367,54912.0,2,,029
368,52875.0,327,,015
369,54587.0,328,,015
370,66787.0,68,,209
371,66789.0,69,,209
372,65286.0,99,,210
373,65731.0,100,,210
374,38342.0,24,,233
375,39352.0,25,,233
376,52153.0,26,,233
377,52730.0,27,,233
378,52735.0,28,,233
379,52748.0,29,,233
380,53530.0,30,,233
381,55046.0,31,,233
382,69388.0,32,,233
383,54834.0,6,,032
384,54883.0,7,,032
385,55324.0,8,,032
386,71826.0,9,,032
387,71827.0,10,,032
388,71832.0,11,,032
389,66079.0,94,,182
390,66083.0,95,,182
391,59423.0,17,,126
392,59632.0,18,,126
393,52520.0,86,,020
394,54570.0,87,,020
395,54624.0,88,,020
396,66348.0,34,,166
397,53223.0,2,,097
398,59863.0,3374,,021
399,59891.0,3375,,021
400,59898.0,3376,,021
401,88000.0,3377,,021
402,66619.0,142,,183
403,66624.0,143,,183
404,52961.0,16,,071
405,52965.0,25,,071
406,56164.0,26,,071
407,61174.0,35,,226
408,61176.0,36,,226
409,61775.0,37,,226
410,62126.0,38,,226
411,65138.0,39,,226
412,65143.0,40,,226
413,52494.0,45,,127
414,58637.0,46,,127
415,58812.0,47,,127
416,56297.0,31,,129
417,73444.0,32,,129
418,69208.0,169,,017
419,85260.0,170,,017
420,52997.0,6,,099
421,57234.0,7,,099
422,52179.0,23,,100
423,59199.0,24,,100
424,66062.0,30,,072
425,73441.0,31,,072
426,69532.0,88,,040
427,69894.0,89,,040
428,69921.0,90,,040
429,69924.0,91,,040
430,58853.0,94,,101
431,59089.0,95,,101
432,60065.0,96,,101
433,59375.0,9,,139
434,55928.0,5,,042
435,56294.0,1,,042
436,56316.0,6,,042
437,58437.0,81,,018
438,58513.0,82,,018
439,59270.0,83,,018
440,59662.0,84,,018
441,69780.0,85,,018
442,62399.0,16,,130
443,56056.0,17,,141
444,52279.0,54,,142
445,52938.0,55,,142
446,58583.0,56,,142
447,59947.0,57,,142
448,59973.0,58,,142
449,60677.0,59,,142
450,49144.0,13,,026
451,49126.0,2,,004
452,53004.0,22,,102
453,60600.0,23,,102
454,60605.0,24,,102
455,56748.0,11,,073
456,67714.0,42,,186
457,57981.0,28,,074
458,59302.0,29,,074
459,72703.0,30,,074
460,73212.0,31,,074
461,54895.0,4,,045
462,61062.0,5,,045
463,64464.0,34,,076
464,57060.0,13,,077
465,57424.0,14,,077
466,56470.0,20,,047
467,70498.0,21,,047
468,71207.0,22,,047
469,85756.0,23,,047
470,71486.0,16,,048
471,71529.0,17,,048
472,39363.0,152,,216
473,46420.0,153,,216
474,61313.0,154,,216
475,61428.0,155,,216
476,61465.0,156,,216
477,61474.0,157,,216
478,62065.0,158,,216
479,62069.0,159,,216
480,66187.0,160,,216
481,67801.0,161,,216
482,69234.0,162,,216
483,69306.0,163,,216
484,73318.0,164,,216
485,86572.0,165,,216
486,66039.0,231,,195
487,67085.0,232,,195
488,68574.0,233,,195
489,85280.0,234,,195
490,57211.0,20,,050
491,57213.0,21,,050
492,69334.0,22,,050
493,64473.0,23,,146
494,64588.0,24,,146
495,64723.0,25,,146
496,72504.0,26,,146
497,53553.0,131,,211
498,53580.0,132,,211
499,55030.0,133,,211
500,47025.0,73,,103
501,52929.0,74,,103
502,53104.0,75,,103
503,53111.0,76,,103
504,58152.0,77,,103
505,33726.0,27,,227
506,63448.0,28,,227
507,63452.0,29,,227
508,64211.0,30,,227
509,64813.0,31,,227
510,85304.0,32,,227
511,55842.0,13,,104
512,52421.0,18,,078
513,60644.0,19,,078
514,60028.0,32,,119
515,57750.0,33,,105
516,57775.0,34,,105
517,58652.0,35,,105
518,69250.0,36,,105
519,66656.0,38,,228
520,38037.0,27,,197
521,54277.0,28,,197
522,69783.0,29,,197
523,73239.0,35,,079
524,53449.0,24,,080
525,52968.0,7,,120
526,56004.0,8,,120
527,70257.0,1030,,013
528,49208.0,28,,239
529,66280.0,29,,239
530,66321.0,23,,239
531,70301.0,30,,239
532,85698.0,31,,239
533,53162.0,700,,081
534,56621.0,701,,081
535,57436.0,46,,107
536,57712.0,47,,107
537,63694.0,43,,229
538,63883.0,44,,229
539,64498.0,45,,229
540,31058.0,32,,108
541,53073.0,33,,108
542,61334.0,34,,108
543,38411.0,42,,198
544,47043.0,43,,198
545,53689.0,44,,198
546,71750.0,45,,198
547,71751.0,46,,198
548,71777.0,47,,198
549,71790.0,48,,198
550,71849.0,49,,198
551,71852.0,50,,198
552,58587.0,71,,134
553,66553.0,18,,199
554,39013.0,116,,200
555,52518.0,117,,200
556,52521.0,118,,200
557,52525.0,119,,200
558,52542.0,120,,200
559,53560.0,121,,200
560,53562.0,122,,200
561,53675.0,123,,200
562,53723.0,124,,200
563,54087.0,125,,200
564,54317.0,126,,200
565,54320.0,127,,200
566,54415.0,128,,200
567,54416.0,129,,200
568,54423.0,130,,200
569,54424.0,131,,200
570,71714.0,107,,019
571,73529.0,108,,019
572,73707.0,109,,019
573,66407.0,368,,190
574,67041.0,1489,,247
575,67062.0,1490,,247
576,67063.0,1491,,247
577,67064.0,1492,,247
578,86538.0,22,,083
579,53089.0,206,,175
580,66332.0,207,,175
581,66333.0,208,,175
582,66335.0,209,,175
583,66336.0,210,,175
584,67010.0,211,,175
585,67013.0,212,,175
586,55526.0,4,,124
587,55684.0,5,,124
588,44628.0,12,,084
589,61847.0,13,,084
590,62554.0,14,,084
591,62744.0,15,,084
592,73307.0,16,,084
593,52560.0,108,,111
594,53526.0,31,,204
595,53565.0,32,,204
596,53616.0,33,,204
597,53650.0,34,,204
598,53657.0,35,,204
599,53659.0,36,,204
600,53682.0,37,,204
601,68943.0,38,,204
602,53314.0,41,,150
603,55419.0,15,,065
604,70351.0,16,,065
605,46222.0,22,,205
606,53592.0,23,,205
607,53990.0,24,,205
608,70324.0,25,,205
609,70367.0,26,,205
610,85754.0,395,,231
611,67928.0,12,,136
612,67948.0,13,,136
613,65299.0,3,,009
614,56660.0,91,,137
615,67287.0,200,,152
616,67288.0,201,,152
617,67342.0,202,,152
618,52680.0,58,,023
619,55000.0,59,,023
620,55027.0,60,,023
621,53842.0,68,,213
622,54387.0,69,,213
623,58413.0,95,,069
624,63303.0,82,,232
625,63674.0,83,,232
626,64492.0,84,,232
627,65742.0,85,,232
628,65791.0,86,,232
629,72770.0,87,,232
630,85377.0,88,,232
631,86021.0,89,,232
632,52439.0,4,,148
633,64717.0,5,,148
634,57087.0,39,,114
635,66848.0,40,,114
636,72642.0,41,,114
637,54775.0,51,,192
638,52269.0,3,,Non
639,65330.0,101,,096
640,54648.0,3,,029
641,71086.0,4,,029
642,66946.0,101,,210
643,54697.0,4,,031
644,54698.0,5,,031
645,43854.0,5,,233
646,56541.0,33,,233
647,69108.0,34,,233
648,69292.0,35,,233
649,54851.0,12,,032
650,54855.0,13,,032
651,54908.0,14,,032
652,55326.0,15,,032
653,66304.0,96,,182
654,66460.0,97,,182
655,66865.0,98,,182
656,66904.0,99,,182
657,66935.0,100,,182
658,66941.0,101,,182
659,66960.0,102,,182
660,66961.0,103,,182
661,67001.0,104,,182
662,67296.0,105,,182
663,85146.0,106,,182
664,85161.0,107,,182
665,85172.0,108,,182
666,52142.0,19,,126
667,38832.0,89,,020
668,52515.0,90,,020
669,72520.0,91,,020
670,42855.0,35,,166
671,52916.0,36,,166
672,66069.0,37,,166
673,35670.0,29,,097
674,52200.0,2,,097
675,53025.0,30,,097
676,39081.0,3378,,021
677,49198.0,16,,236
678,86372.0,17,,236
679,66658.0,144,,183
680,73416.0,20,,098
681,52964.0,27,,071
682,48887.0,41,,226
683,62645.0,42,,226
684,65142.0,43,,226
685,57622.0,48,,127
686,52944.0,26,,128
687,35038.0,33,,129
688,57146.0,8,,099
689,59768.0,25,,100
690,69010.0,26,,100
691,49399.0,1,,003
692,63673.0,3,,003
693,70371.0,21,,039
694,70440.0,22,,039
695,43988.0,32,,072
696,54762.0,92,,040
697,54766.0,93,,040
698,54875.0,94,,040
699,69158.0,95,,040
700,63619.0,38,,240
701,46235.0,85,,101
702,58962.0,97,,101
703,59208.0,98,,101
704,59211.0,99,,101
705,59212.0,100,,101
706,59213.0,101,,101
707,59223.0,102,,101
708,85274.0,103,,101
709,85285.0,85,,101
710,59420.0,10,,139
711,58983.0,86,,018
712,69468.0,87,,018
713,85320.0,88,,018
714,61151.0,17,,130
715,56051.0,18,,141
716,30236.0,60,,142
717,58616.0,61,,142
718,59970.0,62,,142
719,69083.0,63,,142
720,49129.0,14,,026
721,49132.0,15,,026
722,65824.0,16,,026
723,53008.0,25,,102
724,60368.0,26,,102
725,60737.0,27,,102
726,67711.0,43,,186
727,85252.0,44,,186
728,57992.0,32,,074
729,57995.0,33,,074
730,60114.0,34,,074
731,54950.0,1,,045
732,61061.0,6,,045
733,64458.0,35,,076
734,73894.0,4,,076
735,56458.0,24,,047
736,38769.0,166,,216
737,61324.0,167,,216
738,66207.0,168,,216
739,66216.0,169,,216
740,66251.0,170,,216
741,66252.0,171,,216
742,66253.0,172,,216
743,66254.0,173,,216
744,69488.0,174,,216
745,85608.0,175,,216
746,41372.0,235,,195
747,41373.0,236,,195
748,85267.0,237,,195
749,39914.0,4,,050
750,70462.0,23,,050
751,70769.0,24,,050
752,53930.0,134,,211
753,43984.0,78,,103
754,47008.0,79,,103
755,52499.0,80,,103
756,46350.0,39,,212
757,53585.0,40,,212
758,54004.0,41,,212
759,71240.0,42,,212
760,38706.0,33,,227
761,63447.0,34,,227
762,64690.0,35,,227
763,64771.0,36,,227
764,67552.0,37,,227
765,40971.0,14,,147
766,55845.0,14,,104
767,35498.0,20,,078
768,52259.0,21,,078
769,52273.0,22,,078
770,56011.0,23,,078
771,60646.0,24,,078
772,85142.0,25,,078
773,58508.0,33,,119
774,72747.0,34,,119
775,72929.0,35,,119
776,52324.0,37,,105
777,57747.0,38,,105
778,57748.0,39,,105
779,57749.0,40,,105
780,57896.0,41,,105
781,43849.0,39,,228
782,62336.0,40,,228
783,62338.0,41,,228
784,62461.0,42,,228
785,62477.0,43,,228
786,62478.0,44,,228
787,73439.0,45,,228
788,38082.0,30,,197
789,38083.0,31,,197
790,53958.0,11,,197
791,58692.0,36,,079
792,59583.0,37,,079
793,52290.0,25,,080
794,73057.0,9,,120
795,54656.0,1031,,013
796,54657.0,1032,,013
797,54658.0,1033,,013
798,85355.0,1034,,013
799,40017.0,8,,244
800,64026.0,9,,244
801,64534.0,10,,244
802,40445.0,32,,239
803,43851.0,33,,239
804,43852.0,34,,239
805,72033.0,35,,239
806,72302.0,36,,239
807,85685.0,37,,239
808,67197.0,28,,172
809,64172.0,46,,229
810,52936.0,51,,198
811,53125.0,52,,198
812,58039.0,72,,134
813,35127.0,132,,200
814,37280.0,133,,200
815,39014.0,134,,200
816,52537.0,135,,200
817,52543.0,136,,200
818,52659.0,137,,200
819,52660.0,138,,200
820,52904.0,139,,200
821,53645.0,140,,200
822,53656.0,141,,200
823,53785.0,142,,200
824,53820.0,143,,200
825,53985.0,144,,200
826,53988.0,145,,200
827,53989.0,146,,200
828,54283.0,147,,200
829,54284.0,148,,200
830,54285.0,149,,200
831,54286.0,150,,200
832,54287.0,151,,200
833,54315.0,152,,200
834,54420.0,153,,200
835,54530.0,154,,200
836,72072.0,155,,200
837,72695.0,156,,200
838,85357.0,21,,054
839,63850.0,36,,222
840,63990.0,37,,222
841,56099.0,110,,019
842,66493.0,369,,190
843,66590.0,1493,,247
844,67040.0,1494,,247
845,67174.0,1495,,247
846,85164.0,1496,,247
847,85166.0,1497,,247
848,64851.0,17,,007
849,53182.0,23,,083
850,73436.0,24,,083
851,66928.0,213,,175
852,53021.0,17,,084
853,53654.0,39,,204
854,53773.0,40,,204
855,69107.0,41,,204
856,56801.0,42,,150
857,36767.0,17,,065
858,70315.0,18,,065
859,70000.0,27,,205
860,43928.0,396,,231
861,43929.0,397,,231
862,85849.0,15,,217
863,72405.0,14,,136
864,72458.0,15,,136
865,39686.0,13,,066
866,56666.0,92,,137
867,43959.0,203,,152
868,67308.0,204,,152
869,85242.0,61,,023
870,39661.0,70,,213
871,63187.0,8,,225
872,64055.0,9,,225
873,64056.0,10,,225
874,64069.0,11,,225
875,44150.0,96,,069
876,72786.0,90,,232
877,72787.0,91,,232
878,72788.0,92,,232
879,56960.0,42,,114
880,57565.0,43,,114
881,73171.0,44,,114
882,62290.0,29,,115
883,62320.0,30,,115
884,63475.0,31,,115
885,72669.0,32,,115
886,69984.0,52,,192
887,36111.0,102,,096
888,36148.0,103,,096
889,43787.0,104,,096
890,43789.0,105,,096
891,43992.0,106,,096
892,68458.0,107,,096
893,73912.0,108,,096
894,54706.0,5,,029
895,69827.0,6,,029
896,37090.0,329,,015
897,54585.0,330,,015
898,54755.0,331,,015
899,54827.0,332,,015
900,66522.0,70,,209
901,54844.0,6,,031
902,34237.0,36,,233
903,38678.0,5,,233
904,54807.0,16,,032
905,72097.0,17,,032
906,66067.0,109,,182
907,66737.0,110,,182
908,66899.0,111,,182
909,66902.0,112,,182
910,58712.0,20,,126
911,44142.0,3379,,021
912,44143.0,3380,,021
913,60050.0,3381,,021
914,60064.0,3382,,021
915,60071.0,3383,,021
916,60073.0,3384,,021
917,60075.0,3385,,021
918,60076.0,3386,,021
919,60082.0,3387,,021
920,60083.0,3388,,021
921,60084.0,3389,,021
922,60089.0,3390,,021
923,60103.0,3391,,021
924,36117.0,16,,071
925,56521.0,28,,071
926,61656.0,44,,226
927,62471.0,45,,226
928,31877.0,49,,127
929,46436.0,50,,127
930,70667.0,51,,127
931,37419.0,171,,017
932,85346.0,172,,017
933,35690.0,9,,099
934,52992.0,10,,099
935,41526.0,27,,100
936,58408.0,28,,100
937,58720.0,29,,100
938,58721.0,30,,100
939,69009.0,31,,100
940,70530.0,23,,039
941,85322.0,24,,039
942,30857.0,33,,072
943,53269.0,34,,072
944,43110.0,96,,040
945,54749.0,97,,040
946,54869.0,98,,040
947,46978.0,39,,240
948,64043.0,40,,240
949,73481.0,41,,240
950,36320.0,104,,101
951,37306.0,105,,101
952,53457.0,106,,101
953,53232.0,11,,139
954,59535.0,12,,139
955,72601.0,6,,139
956,63317.0,1,,042
957,63351.0,1,,042
958,59460.0,113,,140
959,30534.0,18,,130
960,35432.0,19,,130
961,61136.0,20,,130
962,52967.0,19,,141
963,55738.0,20,,141
964,36256.0,64,,142
965,58560.0,65,,142
966,58972.0,66,,142
967,59899.0,67,,142
968,60045.0,68,,142
969,69512.0,69,,142
970,49128.0,17,,026
971,49133.0,18,,026
972,49135.0,19,,026
973,64238.0,20,,026
974,60601.0,28,,102
975,67713.0,45,,186
976,57991.0,35,,074
977,54769.0,7,,045
978,85813.0,8,,045
979,85814.0,9,,045
980,35245.0,36,,076
981,64351.0,37,,076
982,64472.0,38,,076
983,64642.0,39,,076
984,64648.0,40,,076
985,52250.0,15,,077
986,73510.0,16,,077
987,70775.0,25,,047
988,35552.0,39,,049
989,39372.0,176,,216
990,39373.0,177,,216
991,61533.0,178,,216
992,62275.0,179,,216
993,66200.0,180,,216
994,66290.0,181,,216
995,66293.0,182,,216
996,67061.0,238,,195
997,67638.0,239,,195
998,67640.0,240,,195
999,67641.0,241,,195
1000,85271.0,242,,195
1001,85278.0,243,,195
1002,85279.0,244,,195
1003,65483.0,77,,145
1004,70696.0,25,,050
1005,61142.0,135,,211
1006,72399.0,136,,211
1007,85185.0,137,,211
1008,31777.0,81,,103
1009,36046.0,82,,103
1010,36047.0,83,,103
1011,36048.0,84,,103
1012,36096.0,85,,103
1013,37103.0,86,,103
1014,59699.0,87,,103
1015,40304.0,43,,212
1016,54379.0,44,,212
1017,63450.0,38,,227
1018,64777.0,39,,227
1019,64819.0,40,,227
1020,85247.0,15,,147
1021,41545.0,26,,078
1022,41552.0,27,,078
1023,41553.0,28,,078
1024,45030.0,29,,078
1025,35502.0,36,,119
1026,43981.0,37,,119
1027,57762.0,42,,105
1028,58078.0,43,,105
1029,69178.0,44,,105
1030,35079.0,46,,228
1031,62383.0,47,,228
1032,38034.0,32,,197
1033,58682.0,38,,079
1034,57014.0,26,,080
1035,64112.0,11,,244
1036,66299.0,83,,189
1037,66436.0,84,,189
1038,66559.0,85,,189
1039,68998.0,38,,239
1040,42330.0,29,,172
1041,42954.0,30,,172
1042,30947.0,702,,081
1043,53454.0,703,,081
1044,60784.0,48,,107
1045,63820.0,47,,229
1046,62435.0,35,,108
1047,38407.0,53,,198
1048,38680.0,54,,198
1049,58558.0,73,,134
1050,41916.0,157,,200
1051,41917.0,158,,200
1052,41918.0,159,,200
1053,50939.0,160,,200
1054,53557.0,161,,200
1055,53558.0,162,,200
1056,72712.0,163,,200
1057,39383.0,38,,222
1058,62968.0,39,,222
1059,63849.0,40,,222
1060,63907.0,41,,222
1061,65001.0,42,,222
1062,36420.0,111,,019
1063,55424.0,112,,019
1064,55426.0,113,,019
1065,55427.0,114,,019
1066,43810.0,1537,,237
1067,66502.0,370,,190
1068,85153.0,371,,190
1069,46883.0,18,,007
1070,61281.0,19,,007
1071,61603.0,20,,007
1072,64033.0,21,,007
1073,64864.0,22,,007
1074,53002.0,25,,083
1075,53279.0,26,,083
1076,53280.0,27,,083
1077,42555.0,214,,175
1078,66158.0,215,,175
1079,66228.0,216,,175
1080,66229.0,217,,175
1081,73586.0,6,,124
1082,44339.0,18,,084
1083,33402.0,42,,204
1084,33488.0,43,,204
1085,38337.0,44,,204
1086,39004.0,45,,204
1087,43877.0,46,,204
1088,53522.0,47,,204
1089,30543.0,43,,150
1090,85332.0,44,,150
1091,55998.0,19,,065
1092,56287.0,20,,065
1093,40489.0,28,,205
1094,46211.0,29,,205
1095,53588.0,30,,205
1096,53755.0,31,,205
1097,70220.0,32,,205
1098,71137.0,33,,205
1099,71391.0,34,,205
1100,71443.0,35,,205
1101,38112.0,16,,217
1102,68494.0,16,,136
1103,65298.0,4,,009
1104,39709.0,13,,066
1105,30323.0,93,,137
1106,35585.0,94,,137
1107,36130.0,95,,137
1108,67350.0,205,,152
1109,85194.0,512,,191
1110,54998.0,62,,023
1111,68880.0,63,,023
1112,53862.0,71,,213
1113,54149.0,72,,213
1114,72181.0,73,,213
1115,72570.0,74,,213
1116,37740.0,12,,225
1117,37748.0,13,,225
1118,37763.0,14,,225
1119,37768.0,15,,225
1120,49224.0,16,,225
1121,38293.0,97,,069
1122,58621.0,98,,069
1123,39151.0,93,,232
1124,62594.0,94,,232
1125,64420.0,95,,232
1126,65285.0,43,,208
1127,40893.0,45,,114
1128,42412.0,54,,164
1129,34934.0,109,,096
1130,65679.0,110,,096
1131,67112.0,111,,096
1132,67189.0,112,,096
1133,67310.0,113,,096
1134,67323.0,114,,096
1135,67367.0,115,,096
1136,67419.0,116,,096
1137,67517.0,117,,096
1138,73913.0,118,,096
1139,54573.0,7,,029
1140,54726.0,333,,015
1141,88262.0,334,,015
1142,34225.0,37,,233
1143,38967.0,38,,233
1144,53583.0,39,,233
1145,72157.0,1,,032
1146,42422.0,113,,182
